id,"Country name","City name","State abbreviation",Categories,Tags
13091,,Oneida,,"North America>United States of America>New York",
13093,,Oneida,,"North America>United States of America>Tennessee",
13094,,Frostburg,,"North America>United States of America>Maryland",
13095,,Oneonta,,"North America>United States of America>Alabama",
13097,,Oneonta,,"North America>United States of America>New York",
13099,,Ontario,,"North America>United States of America>New York",
13101,,Ontario,,"North America>United States of America>Oregon",
13103,,"Opa Locka",,"North America>United States of America>Florida",
13105,,Opelika,,"North America>United States of America>Alabama",
13107,,Opelousas,,"North America>United States of America>Louisiana",
13109,,Orange,,"North America>United States of America>California",
13111,,Orange,,"North America>United States of America>Texas",
13113,,"Orange Beach",,"North America>United States of America>Alabama",
13114,,"Orange City",,"North America>United States of America>Florida",
13115,,Gainesville,,"North America>United States of America>Texas",
13116,,"Orange City",,"North America>United States of America>New Jersey",
13118,,"Orange County",,"North America>United States of America>California",
13119,,"Orange County",,"North America>United States of America>Texas",
13121,,"Orange County",,"North America>United States of America>Virginia",
13123,,"Orange Park",,"North America>United States of America>Florida",
13126,,Orangeburg,,"North America>United States of America>South Carolina",
13128,,"Orchard Park",,"North America>United States of America>New York",
13130,,Oregon,,"North America>United States of America>Ohio",
13131,,"Oregon City",,"North America>United States of America>Oregon",
13134,,"Orland Park",,"North America>United States of America>Illinois",
13137,,Orleans,,"North America>United States of America>Massachusetts",
13139,,"Ormond Beach",,"North America>United States of America>Florida",
13141,,"Oro Valley",,"North America>United States of America>Arizona",
13145,,Oskaloosa,,"North America>United States of America>Iowa",
13147,,Ossining,,"North America>United States of America>New York",
13148,,Oswego,,"North America>United States of America>Illinois",
13150,,Oswego,,"North America>United States of America>New York",
13152,,Ottawa,,"North America>United States of America>Illinois",
13153,,Ottawa,,"North America>United States of America>Kansas",
13155,,"Ottawa County",,"North America>United States of America>Ohio",
13157,,Ottumwa,,"North America>United States of America>Iowa",
13159,,"Ouachita Parish",,"North America>United States of America>Louisiana",
13161,,Oviedo,,"North America>United States of America>Florida",
13164,,Owasso,,"North America>United States of America>Oklahoma",
13165,,Owatonna,,"North America>United States of America>Minnesota",
13169,,Oxford,,"North America>United States of America>Alabama",
13171,,Oxford,,"North America>United States of America>Mississippi",
13172,,Oxford,,"North America>United States of America>Ohio",
13173,,Gilroy,,"North America>United States of America>California",
13175,,"Oyster Bay",,"North America>United States of America>New York",
13177,,Ozark,,"North America>United States of America>Alabama",
13179,,Ozark,,"North America>United States of America>Missouri",
13181,,Pace,,"North America>United States of America>Florida",
13184,,Painesville,,"North America>United States of America>Ohio",
13186,,Paintsville,,"North America>United States of America>Kentucky",
13188,,Palatine,,"North America>United States of America>Illinois",
13189,,Palatka,,"North America>United States of America>Florida",
13190,,Palestine,,"North America>United States of America>Texas",
13192,,"Palm Bay",,"North America>United States of America>Florida",
13194,,"Palm Beach Gardens",,"North America>United States of America>Florida",
13196,,"Palm Springs",,"North America>United States of America>Florida",
13198,,Palmetto,,"North America>United States of America>Florida",
13201,,"Palos Heights",,"North America>United States of America>Illinois",
13203,,"Palos Hills",,"North America>United States of America>Illinois",
13206,,Pampa,,"North America>United States of America>Texas",
13207,,Glenville,,"North America>United States of America>New York",
13208,,"Panama City Beach",,"North America>United States of America>Florida",
13210,,Papillion,,"North America>United States of America>Nebraska",
13213,,Paradise,,"North America>United States of America>California",
13215,,"Paradise Valley",,"North America>United States of America>Arizona",
13217,,Paragould,,"North America>United States of America>Arkansas",
13219,,Paramount,,"North America>United States of America>California",
13222,,Paris,,"North America>United States of America>Kentucky",
13224,,Paris,,"North America>United States of America>Tennessee",
13226,,Paris,,"North America>United States of America>Texas",
13227,,"Goose Creek",,"North America>United States of America>South Carolina",
13228,,"Park Forest",,"North America>United States of America>Illinois",
13230,,"Park Ridge",,"North America>United States of America>Illinois",
13232,,Parker,,"North America>United States of America>Colorado",
13234,,"Parker County",,"North America>United States of America>Texas",
13236,,Parks,,"North America>United States of America>Louisiana",
13238,,Parkville,,"North America>United States of America>Missouri",
13240,,Parlier,,"North America>United States of America>California",
13244,,Parsons,,"North America>United States of America>Kansas",
13246,,Pasadena,,"North America>United States of America>Texas",
13247,,Pascagoula,,"North America>United States of America>Mississippi",
13249,,Pasco,,"North America>United States of America>Washington",
13250,,Patterson,,"North America>United States of America>California",
13251,,"Pawleys Island",,"North America>United States of America>South Carolina",
13254,,"Payne County",,"North America>United States of America>Oklahoma",
13256,,Peabody,,"North America>United States of America>Massachusetts",
13258,,Pearl,,"North America>United States of America>Mississippi",
13260,,"Pearl Harbor",,"North America>United States of America>Hawaii",
13263,,"Pearl River County",,"North America>United States of America>Mississippi",
13265,,Pearland,,"North America>United States of America>Texas",
13267,,Peekskill,,"North America>United States of America>New York",
13268,,Pekin,,"North America>United States of America>Illinois",
13270,,Pelham,,"North America>United States of America>Alabama",
13273,,"Pell City",,"North America>United States of America>Alabama",
13274,,Pella,,"North America>United States of America>Iowa",
13276,,"Pemberton Twp.",,"North America>United States of America>New Jersey",
13278,,Pembroke,,"North America>United States of America>Massachusetts",
13279,,"Pembroke Pines",,"North America>United States of America>Florida",
13281,,Pendleton,,"North America>United States of America>Oregon",
13283,,"Penn Yan",,"North America>United States of America>New York",
13285,,"Pennsville Twp.",,"North America>United States of America>New Jersey",
13290,,Perkasie,,"North America>United States of America>Pennsylvania",
13292,,Perry,,"North America>United States of America>Georgia",
13294,,Perrysburg,,"North America>United States of America>Ohio",
13296,,"Perth Amboy City-",,"North America>United States of America>New Jersey",
13298,,Peru,,"North America>United States of America>Illinois",
13300,,Peru,,"North America>United States of America>Indiana",
13302,,Petaluma,,"North America>United States of America>California",
13303,,Petersburg,,"North America>United States of America>Virginia",
