id,"City name",Categories,Title
11865,"Fort Riley","North America>United States of America>Kansas","Is Fort Riley Tap Water Safe to Drink?"
11866,"Fort Rucker","North America>United States of America>Alabama","Is Fort Rucker Tap Water Safe to Drink?"
11867,"Fort Sill","North America>United States of America>Oklahoma","Is Fort Sill Tap Water Safe to Drink?"
11868,"Fort Stewart (u.s. Army)","North America>United States of America>Georgia","Is Fort Stewart (u.s. Army) Tap Water Safe to Drink?"
11869,"Fort Stockton","North America>United States of America>Texas","Is Fort Stockton Tap Water Safe to Drink?"
11870,"Fort Valley","North America>United States of America>Georgia","Is Fort Valley Tap Water Safe to Drink?"
11871,"Fort Wainwright","North America>United States of America>Alaska","Is Fort Wainwright Tap Water Safe to Drink?"
11872,Fortuna,"North America>United States of America>California","Is Fortuna Tap Water Safe to Drink?"
11873,Fostoria,"North America>United States of America>Ohio","Is Fostoria Tap Water Safe to Drink?"
11874,Fountain,"North America>United States of America>Colorado","Is Fountain Tap Water Safe to Drink?"
11875,"Fountain Hills","North America>United States of America>Arizona","Is Fountain Hills Tap Water Safe to Drink?"
11876,"Fountain Valley","North America>United States of America>California","Is Fountain Valley Tap Water Safe to Drink?"
11877,Foxborough,"North America>United States of America>Massachusetts","Is Foxborough Tap Water Safe to Drink?"
11878,Framingham,"North America>United States of America>Massachusetts","Is Framingham Tap Water Safe to Drink?"
11879,Frankfort,"North America>United States of America>Illinois","Is Frankfort Tap Water Safe to Drink?"
11880,Frankfort,"North America>United States of America>Indiana","Is Frankfort Tap Water Safe to Drink?"
11881,Frankfort,"North America>United States of America>Kentucky","Is Frankfort Tap Water Safe to Drink?"
11882,Franklin,"North America>United States of America>Kentucky","Is Franklin Tap Water Safe to Drink?"
11883,Franklin,"North America>United States of America>Massachusetts","Is Franklin Tap Water Safe to Drink?"
11884,Franklin,"North America>United States of America>Ohio","Is Franklin Tap Water Safe to Drink?"
11885,Franklin,"North America>United States of America>Wisconsin","Is Franklin Tap Water Safe to Drink?"
11886,"Franklin County","North America>United States of America>Pennsylvania","Is Franklin County Tap Water Safe to Drink?"
11887,"Franklin County","North America>United States of America>Texas","Is Franklin County Tap Water Safe to Drink?"
11888,"Franklin Park","North America>United States of America>Illinois","Is Franklin Park Tap Water Safe to Drink?"
11889,"Franklin Twp.","North America>United States of America>New Jersey","Is Franklin Twp. Tap Water Safe to Drink?"
11891,Fraser,"North America>United States of America>Michigan","Is Fraser Tap Water Safe to Drink?"
11892,"Frederick County","North America>United States of America>Virginia","Is Frederick County Tap Water Safe to Drink?"
11893,Fredericksburg,"North America>United States of America>Texas","Is Fredericksburg Tap Water Safe to Drink?"
11894,Fredonia,"North America>United States of America>New York","Is Fredonia Tap Water Safe to Drink?"
11895,"Freehold Boro","North America>United States of America>New Jersey","Is Freehold Boro Tap Water Safe to Drink?"
11896,Freeport,"North America>United States of America>Illinois","Is Freeport Tap Water Safe to Drink?"
11897,Freeport,"North America>United States of America>New York","Is Freeport Tap Water Safe to Drink?"
11898,Freeport,"North America>United States of America>Texas","Is Freeport Tap Water Safe to Drink?"
11899,Fremont,"North America>United States of America>Nebraska","Is Fremont Tap Water Safe to Drink?"
11901,Fremont,"North America>United States of America>Ohio","Is Fremont Tap Water Safe to Drink?"
11902,Fridley,"North America>United States of America>Minnesota","Is Fridley Tap Water Safe to Drink?"
11903,Friendswood,"North America>United States of America>Texas","Is Friendswood Tap Water Safe to Drink?"
11904,"Front Royal","North America>United States of America>Virginia","Is Front Royal Tap Water Safe to Drink?"
11905,Frostburg,"North America>United States of America>Maryland","Is Frostburg Tap Water Safe to Drink?"
11906,"Ft Collins","North America>United States of America>Colorado","Is Ft Collins Tap Water Safe to Drink?"
11907,"Ft Lauderdale","North America>United States of America>Florida","Is Ft Lauderdale Tap Water Safe to Drink?"
11908,"Ft Mitchell","North America>United States of America>Alabama","Is Ft Mitchell Tap Water Safe to Drink?"
11909,Fulton,"North America>United States of America>Missouri","Is Fulton Tap Water Safe to Drink?"
11910,Fulton,"North America>United States of America>New York","Is Fulton Tap Water Safe to Drink?"
11911,"Fulton County","North America>United States of America>Georgia","Is Fulton County Tap Water Safe to Drink?"
11912,Fuquay-varina,"North America>United States of America>North Carolina","Is Fuquay-varina Tap Water Safe to Drink?"
11913,Gaffney,"North America>United States of America>South Carolina","Is Gaffney Tap Water Safe to Drink?"
11914,Gahanna,"North America>United States of America>Ohio","Is Gahanna Tap Water Safe to Drink?"
11915,Gainesville,"North America>United States of America>Texas","Is Gainesville Tap Water Safe to Drink?"
11916,"Galena Park","North America>United States of America>Texas","Is Galena Park Tap Water Safe to Drink?"
11917,Galion,"North America>United States of America>Ohio","Is Galion Tap Water Safe to Drink?"
11918,Gallatin,"North America>United States of America>Tennessee","Is Gallatin Tap Water Safe to Drink?"
11919,"Gallia County","North America>United States of America>Ohio","Is Gallia County Tap Water Safe to Drink?"
11920,Gallup,"North America>United States of America>New Mexico","Is Gallup Tap Water Safe to Drink?"
11921,Galt,"North America>United States of America>California","Is Galt Tap Water Safe to Drink?"
11922,"Galveston County","North America>United States of America>Texas","Is Galveston County Tap Water Safe to Drink?"
11923,"Garden City","North America>United States of America>Idaho","Is Garden City Tap Water Safe to Drink?"
11924,"Garden City","North America>United States of America>Kansas","Is Garden City Tap Water Safe to Drink?"
11925,"Garden City","North America>United States of America>Michigan","Is Garden City Tap Water Safe to Drink?"
11926,"Garden City","North America>United States of America>New York","Is Garden City Tap Water Safe to Drink?"
11927,Gardner,"North America>United States of America>Kansas","Is Gardner Tap Water Safe to Drink?"
11928,Gardner,"North America>United States of America>Massachusetts","Is Gardner Tap Water Safe to Drink?"
11929,"Garfield City","North America>United States of America>New Jersey","Is Garfield City Tap Water Safe to Drink?"
11930,"Garrard County","North America>United States of America>Kentucky","Is Garrard County Tap Water Safe to Drink?"
11931,Gary,"North America>United States of America>Indiana","Is Gary Tap Water Safe to Drink?"
11932,Gatesville,"North America>United States of America>North Carolina","Is Gatesville Tap Water Safe to Drink?"
11933,Gatesville,"North America>United States of America>Texas","Is Gatesville Tap Water Safe to Drink?"
11934,Gautier,"North America>United States of America>Mississippi","Is Gautier Tap Water Safe to Drink?"
11935,Genesee,"North America>United States of America>Michigan","Is Genesee Tap Water Safe to Drink?"
11936,Geneseo,"North America>United States of America>New York","Is Geneseo Tap Water Safe to Drink?"
11937,Geneva,"North America>United States of America>Illinois","Is Geneva Tap Water Safe to Drink?"
11938,Geneva,"North America>United States of America>New York","Is Geneva Tap Water Safe to Drink?"
11939,Georgetown,"North America>United States of America>Kentucky","Is Georgetown Tap Water Safe to Drink?"
11940,Georgetown,"North America>United States of America>Tennessee","Is Georgetown Tap Water Safe to Drink?"
11941,Georgetown,"North America>United States of America>Texas","Is Georgetown Tap Water Safe to Drink?"
11942,Germantown,"North America>United States of America>Tennessee","Is Germantown Tap Water Safe to Drink?"
11943,Germantown,"North America>United States of America>Wisconsin","Is Germantown Tap Water Safe to Drink?"
11944,Gettysburg,"North America>United States of America>Pennsylvania","Is Gettysburg Tap Water Safe to Drink?"
11945,Gilroy,"North America>United States of America>California","Is Gilroy Tap Water Safe to Drink?"
11946,Girard,"North America>United States of America>Ohio","Is Girard Tap Water Safe to Drink?"
11947,Gladstone,"North America>United States of America>Missouri","Is Gladstone Tap Water Safe to Drink?"
11948,Gladstone,"North America>United States of America>Oregon","Is Gladstone Tap Water Safe to Drink?"
11949,Glasgow,"North America>United States of America>Kentucky","Is Glasgow Tap Water Safe to Drink?"
11950,"Glassboro Boro","North America>United States of America>New Jersey","Is Glassboro Boro Tap Water Safe to Drink?"
11951,Glastonbury,"North America>United States of America>Connecticut","Is Glastonbury Tap Water Safe to Drink?"
11952,"Glen Burnie","North America>United States of America>Maryland","Is Glen Burnie Tap Water Safe to Drink?"
11953,"Glen Carbon","North America>United States of America>Illinois","Is Glen Carbon Tap Water Safe to Drink?"
11954,"Glen Cove","North America>United States of America>New York","Is Glen Cove Tap Water Safe to Drink?"
11955,"Glen Ellyn","North America>United States of America>Illinois","Is Glen Ellyn Tap Water Safe to Drink?"
11956,Glendale,"North America>United States of America>Wisconsin","Is Glendale Tap Water Safe to Drink?"
11957,"Glendale Heights","North America>United States of America>Illinois","Is Glendale Heights Tap Water Safe to Drink?"
11958,Glendora,"North America>United States of America>California","Is Glendora Tap Water Safe to Drink?"
11959,"Glenn Heights","North America>United States of America>Texas","Is Glenn Heights Tap Water Safe to Drink?"
11960,Glenpool,"North America>United States of America>Oklahoma","Is Glenpool Tap Water Safe to Drink?"
11961,"Glens Falls","North America>United States of America>New York","Is Glens Falls Tap Water Safe to Drink?"
11962,Glenview,"North America>United States of America>Illinois","Is Glenview Tap Water Safe to Drink?"
11963,Glenville,"North America>United States of America>New York","Is Glenville Tap Water Safe to Drink?"
11964,Gloucester,"North America>United States of America>Massachusetts","Is Gloucester Tap Water Safe to Drink?"
11965,"Gloucester City","North America>United States of America>New Jersey","Is Gloucester City Tap Water Safe to Drink?"
11966,"Gloucester Twp.","North America>United States of America>New Jersey","Is Gloucester Twp. Tap Water Safe to Drink?"
11967,Gloversville,"North America>United States of America>New York","Is Gloversville Tap Water Safe to Drink?"
11968,Golden,"North America>United States of America>Colorado","Is Golden Tap Water Safe to Drink?"
11969,"Golden Valley","North America>United States of America>Minnesota","Is Golden Valley Tap Water Safe to Drink?"
11970,Goldsboro,"North America>United States of America>North Carolina","Is Goldsboro Tap Water Safe to Drink?"
11971,Goleta,"North America>United States of America>California","Is Goleta Tap Water Safe to Drink?"
11972,Gonzales,"North America>United States of America>Louisiana","Is Gonzales Tap Water Safe to Drink?"
