id,Title,"City name",Categories
11524,"Is Conway County Tap Water Safe to Drink?","Conway County","North America>United States of America>Arkansas"
11525,"Is Conyers Tap Water Safe to Drink?",Conyers,"North America>United States of America>Georgia"
11511,"Is Columbus Tap Water Safe to Drink?",Columbus,"North America>United States of America>Nebraska"
11512,"Is Comal County Tap Water Safe to Drink?","Comal County","North America>United States of America>Texas"
11514,"Is Compton Tap Water Safe to Drink?",Compton,"North America>United States of America>California"
11515,"Is Concord Tap Water Safe to Drink?",Concord,"North America>United States of America>Massachusetts"
11515,"Is Concord Tap Water Safe to Drink?",Concord,"North America>United States of America>Massachusetts"
11516,"Is Concord Tap Water Safe to Drink?",Concord,"North America>United States of America>North Carolina"
11503,"Is Columbia Tap Water Safe to Drink?",Columbia,"North America>United States of America>Pennsylvania"
11504,"Is Columbia Tap Water Safe to Drink?",Columbia,"North America>United States of America>Tennessee"
11505,"Is Columbia County Tap Water Safe to Drink?","Columbia County","North America>United States of America>Oregon"
11506,"Is Columbia County Tap Water Safe to Drink?","Columbia County","North America>United States of America>Pennsylvania"
11507,"Is Columbia Heights Tap Water Safe to Drink?","Columbia Heights","North America>United States of America>Minnesota"
11508,"Is Columbiana Tap Water Safe to Drink?",Columbiana,"North America>United States of America>Alabama"
11509,"Is Columbiana County Tap Water Safe to Drink?","Columbiana County","North America>United States of America>Ohio"
11497,"Is Collingswood Boro Tap Water Safe to Drink?","Collingswood Boro","North America>United States of America>New Jersey"
11498,"Is Collinsville Tap Water Safe to Drink?",Collinsville,"North America>United States of America>Illinois"
11499,"Is Colonial Heights Tap Water Safe to Drink?","Colonial Heights","North America>United States of America>Virginia"
11500,"Is Colonie Tap Water Safe to Drink?",Colonie,"North America>United States of America>New York"
11501,"Is Colts Neck Twp. Tap Water Safe to Drink?","Colts Neck Twp.","North America>United States of America>New Jersey"
11502,"Is Columbia Tap Water Safe to Drink?",Columbia,"North America>United States of America>Kentucky"
11490,"Is Cohoes Tap Water Safe to Drink?",Cohoes,"North America>United States of America>New York"
11491,"Is Coldwater Tap Water Safe to Drink?",Coldwater,"North America>United States of America>Michigan"
11492,"Is Coleta Tap Water Safe to Drink?",Coleta,"North America>United States of America>Illinois"
11493,"Is College Park Tap Water Safe to Drink?","College Park","North America>United States of America>Georgia"
11494,"Is Colleyville Tap Water Safe to Drink?",Colleyville,"North America>United States of America>Texas"
11495,"Is Collierville Tap Water Safe to Drink?",Collierville,"North America>United States of America>Tennessee"
11496,"Is Collin County Tap Water Safe to Drink?","Collin County","North America>United States of America>Texas"
11482,"Is Clute Tap Water Safe to Drink?",Clute,"North America>United States of America>Texas"
11483,"Is Coachella Tap Water Safe to Drink?",Coachella,"North America>United States of America>California"
11484,"Is Coalinga Tap Water Safe to Drink?",Coalinga,"North America>United States of America>California"
11485,"Is Coatesville Tap Water Safe to Drink?",Coatesville,"North America>United States of America>Pennsylvania"
11486,"Is Cobb County Tap Water Safe to Drink?","Cobb County","North America>United States of America>Georgia"
11487,"Is Cocoa Tap Water Safe to Drink?",Cocoa,"North America>United States of America>Florida"
11488,"Is Coconut Creek Tap Water Safe to Drink?","Coconut Creek","North America>United States of America>Florida"
11475,"Is Clinton Tap Water Safe to Drink?",Clinton,"North America>United States of America>Tennessee"
11476,"Is Clinton Tap Water Safe to Drink?",Clinton,"North America>United States of America>Utah"
11477,"Is Clinton County Tap Water Safe to Drink?","Clinton County","North America>United States of America>Pennsylvania"
11478,"Is Clinton Town Tap Water Safe to Drink?","Clinton Town","North America>United States of America>New Jersey"
11479,"Is Clive Tap Water Safe to Drink?",Clive,"North America>United States of America>Iowa"
11480,"Is Cloquet Tap Water Safe to Drink?",Cloquet,"North America>United States of America>Minnesota"
11481,"Is Clovis Tap Water Safe to Drink?",Clovis,"North America>United States of America>California"
11466,"Is Cleveland County Tap Water Safe to Drink?","Cleveland County","North America>United States of America>Oklahoma"
11467,"Is Clewiston Tap Water Safe to Drink?",Clewiston,"North America>United States of America>Florida"
11468,"Is Clifton Tap Water Safe to Drink?",Clifton,"North America>United States of America>Colorado"
11469,"Is Clifton Park Tap Water Safe to Drink?","Clifton Park","North America>United States of America>New York"
11470,"Is Clinton Tap Water Safe to Drink?",Clinton,"North America>United States of America>Connecticut"
11471,"Is Clinton Tap Water Safe to Drink?",Clinton,"North America>United States of America>Iowa"
11472,"Is Clinton Tap Water Safe to Drink?",Clinton,"North America>United States of America>Massachusetts"
11473,"Is Clinton Tap Water Safe to Drink?",Clinton,"North America>United States of America>Mississippi"
11474,"Is Clinton Tap Water Safe to Drink?",Clinton,"North America>United States of America>North Carolina"
11460,"Is Clemson Tap Water Safe to Drink?",Clemson,"North America>United States of America>South Carolina"
11461,"Is Clermont Tap Water Safe to Drink?",Clermont,"North America>United States of America>Florida"
11462,"Is Clermont County Tap Water Safe to Drink?","Clermont County","North America>United States of America>Ohio"
11463,"Is Cleveland Tap Water Safe to Drink?",Cleveland,"North America>United States of America>Alabama"
11464,"Is Cleveland Tap Water Safe to Drink?",Cleveland,"North America>United States of America>Mississippi"
11464,"Is Cleveland Tap Water Safe to Drink?",Cleveland,"North America>United States of America>Mississippi"
11465,"Is Cleveland Tap Water Safe to Drink?",Cleveland,"North America>United States of America>Tennessee"
11451,"Is Clawson Tap Water Safe to Drink?",Clawson,"North America>United States of America>Michigan"
11452,"Is Clay Tap Water Safe to Drink?",Clay,"North America>United States of America>New York"
11453,"Is Clayton Tap Water Safe to Drink?",Clayton,"North America>United States of America>North Carolina"
11454,"Is Clayton County Tap Water Safe to Drink?","Clayton County","North America>United States of America>Georgia"
11455,"Is Clearfield Tap Water Safe to Drink?",Clearfield,"North America>United States of America>Pennsylvania"
11456,"Is Clearfield Tap Water Safe to Drink?",Clearfield,"North America>United States of America>Utah"
11457,"Is Cleburne Tap Water Safe to Drink?",Cleburne,"North America>United States of America>Texas"
11458,"Is Cleburne County Tap Water Safe to Drink?","Cleburne County","North America>United States of America>Arkansas"
11443,"Is Clarion County Tap Water Safe to Drink?","Clarion County","North America>United States of America>Pennsylvania"
11444,"Is Clark County Tap Water Safe to Drink?","Clark County","North America>United States of America>Arkansas"
11445,"Is Clark County Tap Water Safe to Drink?","Clark County","North America>United States of America>Nevada"
11446,"Is Clark County Tap Water Safe to Drink?","Clark County","North America>United States of America>Washington"
11447,"Is Clarksburg Tap Water Safe to Drink?",Clarksburg,"North America>United States of America>West Virginia"
11448,"Is Clarksdale Tap Water Safe to Drink?",Clarksdale,"North America>United States of America>Mississippi"
11449,"Is Clarkstown Tap Water Safe to Drink?",Clarkstown,"North America>United States of America>New York"
11450,"Is Clarksville Tap Water Safe to Drink?",Clarksville,"North America>United States of America>Arkansas"
11435,"Is Cicero Tap Water Safe to Drink?",Cicero,"North America>United States of America>Illinois"
11436,"Is Circleville Tap Water Safe to Drink?",Circleville,"North America>United States of America>Ohio"
11437,"Is Citronelle Tap Water Safe to Drink?",Citronelle,"North America>United States of America>Alabama"
11438,"Is Clackamas Tap Water Safe to Drink?",Clackamas,"North America>United States of America>Oregon"
11439,"Is Clackamas County Tap Water Safe to Drink?","Clackamas County","North America>United States of America>Oregon"
11440,"Is Clanton Tap Water Safe to Drink?",Clanton,"North America>United States of America>Alabama"
11441,"Is Claremont Tap Water Safe to Drink?",Claremont,"North America>United States of America>California"
11442,"Is Claremore Tap Water Safe to Drink?",Claremore,"North America>United States of America>Oklahoma"
11425,"Is Chillicothe Tap Water Safe to Drink?",Chillicothe,"North America>United States of America>Ohio"
11426,"Is Chino Tap Water Safe to Drink?",Chino,"North America>United States of America>California"
11427,"Is Chino Hills Tap Water Safe to Drink?","Chino Hills","North America>United States of America>California"
11428,"Is Chippewa Falls Tap Water Safe to Drink?","Chippewa Falls","North America>United States of America>Wisconsin"
11429,"Is Chowchilla Tap Water Safe to Drink?",Chowchilla,"North America>United States of America>California"
11430,"Is Christian County Tap Water Safe to Drink?","Christian County","North America>United States of America>Kentucky"
11431,"Is Christiansburg Tap Water Safe to Drink?",Christiansburg,"North America>United States of America>Virginia"
11432,"Is Chubbuck Tap Water Safe to Drink?",Chubbuck,"North America>United States of America>Idaho"
11433,"Is Church Hill Tap Water Safe to Drink?","Church Hill","North America>United States of America>Tennessee"
11434,"Is Cibolo Tap Water Safe to Drink?",Cibolo,"North America>United States of America>Texas"
11418,"Is Chesterfield Tap Water Safe to Drink?",Chesterfield,"North America>United States of America>South Carolina"
11419,"Is Chesterfield Tap Water Safe to Drink?",Chesterfield,"North America>United States of America>Virginia"
11421,"Is Chicago Heights Tap Water Safe to Drink?","Chicago Heights","North America>United States of America>Illinois"
11422,"Is Chicago Ridge Tap Water Safe to Drink?","Chicago Ridge","North America>United States of America>Illinois"
11423,"Is Chickasha Tap Water Safe to Drink?",Chickasha,"North America>United States of America>Oklahoma"
11424,"Is Chicopee Tap Water Safe to Drink?",Chicopee,"North America>United States of America>Massachusetts"
11409,"Is Chelsea Tap Water Safe to Drink?",Chelsea,"North America>United States of America>Massachusetts"
11410,"Is Chenango Tap Water Safe to Drink?",Chenango,"North America>United States of America>New York"
11411,"Is Cherokee County Tap Water Safe to Drink?","Cherokee County","North America>United States of America>Georgia"
11412,"Is Cherry Point Tap Water Safe to Drink?","Cherry Point","North America>United States of America>North Carolina"
11413,"Is Cheshire Tap Water Safe to Drink?",Cheshire,"North America>United States of America>Connecticut"
11414,"Is Chesnee Tap Water Safe to Drink?",Chesnee,"North America>United States of America>South Carolina"
11415,"Is Chester Tap Water Safe to Drink?",Chester,"North America>United States of America>Pennsylvania"
11416,"Is Chester County Tap Water Safe to Drink?","Chester County","North America>United States of America>Pennsylvania"
11417,"Is Chesterfield Tap Water Safe to Drink?",Chesterfield,"North America>United States of America>Michigan"
11401,"Is Chaska Tap Water Safe to Drink?",Chaska,"North America>United States of America>Minnesota"
